state_name,year_id,val,mtf_ratio
Tennessee,2018,78.39264979,0.9333572913532715
Tennessee,2019,78.75029793,0.9264677202218682
Tennessee               ,2020,77.0,0.9181818181818182
Texas,2011,80.98097644,0.944106610601891
Texas,2012,80.97786779,0.9428811043531676
Texas,2013,80.94833295,0.9434111112228902
Texas,2014,80.97574568,0.9422237377289688
Texas,2015,80.91265025,0.9432254791332831
Texas,2016,81.11483151,0.9418566566409181
Texas,2017,81.08874098,0.9410435018200722
Texas,2018,81.26368871,0.9396129401963004
Texas,2019,81.51889657,0.9392644633536162
Texas                   ,2020,79.3,0.9293820933165197
Utah,2011,81.71380622,0.9564332170451674
Utah,2012,81.67651474,0.9565843880424127
Utah,2013,81.37736129,0.9583345360890112
Utah,2014,81.48764659,0.9581493807624761
Utah,2015,81.37171817,0.9572124997689477
Utah,2016,81.45309413,0.9522625757617735
Utah,2017,81.64404982,0.9527496621186103
Utah,2018,81.79249593,0.9534977441786938
Utah,2019,81.84477045,0.9549493669573851
Utah                    ,2020,80.6,0.9516129032258066
Vermont,2011,82.08919162,0.9530196220246322
Vermont,2012,81.99416433,0.9449896904632554
Vermont,2013,82.2824599,0.9463751049085979
Vermont,2014,82.08934616,0.948092347919366
Vermont,2015,81.3451715,0.9531667871644969
Vermont,2016,82.10861861,0.9463301443307525
Vermont,2017,82.18518857,0.9411094371843212
Vermont,2018,82.28764362,0.9441568791151635
Vermont,2019,82.21152224,0.9450379497072308
Vermont                 ,2020,81.4,0.9348894348894348
Virginia,2011,81.21977992,0.9470927522306442
Virginia,2012,81.42964734,0.9461077241108926
Virginia,2013,81.49370968,0.9477561630619342
Virginia,2014,81.57735107,0.9480852439500521
Virginia,2015,81.52683011,0.9470251183055594
Virginia,2016,81.67336758,0.9447297024262116
Virginia,2017,81.66841664,0.9439703982486808
Virginia,2018,81.8622856,0.9433339462000069
Virginia,2019,81.92701983,0.9457323049315658
Virginia                 ,2020,80.1,0.9375780274656679
Washington,2011,82.20825866,0.9493952206528833
Washington,2012,82.42558828,0.946418261584047
Washington,2013,82.36338569,0.9493506558156642
Washington,2014,82.41998277,0.9484365542533587
Washington,2015,82.10289263,0.9492305936310346
Washington,2016,82.37403073,0.9473939921162335
Washington,2017,82.21903288,0.9456150809201783
Washington,2018,82.29862613,0.9484794783414449
Washington,2019,82.31316133,0.9489889267748284
Washington,2020,81.6,0.9424019607843138
West Virginia,2011,77.98283592,0.9322343859689681
West Virginia,2012,77.99574718,0.9358886607181293
West Virginia,2013,78.19291279,0.9361816097911347
West Virginia,2014,78.31292134,0.9320287781515673
West Virginia,2015,77.93435086,0.9369969759699363
West Virginia,2016,78.06128702,0.9315322171330505
West Virginia,2017,77.81777862,0.9324541696870143
West Virginia,2018,78.03199331,0.9313020709505184
West Virginia,2019,78.16733887,0.9332342366332882
West Virginia             ,2020,76.1,0.9172141918528253
Wisconsin,2011,81.78102541,0.946223965180776
Wisconsin,2012,81.92695233,0.9465605976362333
Wisconsin,2013,81.80024669,0.9457389886998641
Wisconsin,2014,81.82993198,0.9478833165712233
Wisconsin,2015,81.87814558,0.9441057268996347
Wisconsin,2016,81.69736226,0.9458516041690376
Wisconsin,2017,81.90837364,0.9409077873860224
Wisconsin,2018,81.79084985,0.9442995335253874
Wisconsin,2019,81.8086714,0.9449079613093436
Wisconsin               ,2020,80.3,0.9364881693648818
Wyoming,2011,80.5122254,0.9476039770476893
Wyoming,2012,80.6840468,0.9508661961412673
Wyoming,2013,81.04287552,0.9453578219974789
Wyoming,2014,81.17713512,0.9452536524794766
Wyoming,2015,81.17274837,0.947130051942579
Wyoming,2016,81.63194111,0.9457916946500503
Wyoming,2017,81.3586723,0.9556319629124528
Wyoming,2018,81.54610308,0.9464012156937519
Wyoming,2019,81.53116632,0.9437146281952025
Wyoming                ,2020,78.9,0.9378960709759189
